id,season,year,month,hour,weekday,holiday,working_day,weather_situation,temperature,feeling_temperature,humidity,windspeed,casual_users,registered_users,total_users,casual_users_fraction,registered_users_fraction,weekday_normalized,hour_normalized,weather_situation_normalized
10802,2,1,3,4,6,False,False,1,0.42,0.4242,0.77,0.4179,4,4,8,0.5,0.5,1.0,0.1739,0.0
10803,2,1,3,5,6,False,False,1,0.4,0.4091,0.82,0.2239,0,5,5,0.0,1.0,1.0,0.2174,0.0
10804,2,1,3,6,6,False,False,2,0.36,0.3485,0.87,0.1642,7,16,23,0.3043,0.6957,1.0,0.2609,0.3333
10805,2,1,3,7,6,False,False,2,0.36,0.3485,0.87,0.1642,5,39,44,0.1136,0.8864,1.0,0.3043,0.3333
10806,2,1,3,8,6,False,False,2,0.36,0.3485,0.87,0.194,19,126,145,0.131,0.869,1.0,0.3478,0.3333
10807,2,1,3,9,6,False,False,2,0.4,0.4091,0.76,0.194,62,161,223,0.278,0.722,1.0,0.3913,0.3333
10808,2,1,3,10,6,False,False,2,0.4,0.4091,0.76,0.1343,108,205,313,0.345,0.655,1.0,0.4348,0.3333
10809,2,1,3,11,6,False,False,1,0.46,0.4545,0.72,0.1343,184,279,463,0.3974,0.6026,1.0,0.4783,0.0
10810,2,1,3,12,6,False,False,1,0.48,0.4697,0.67,0.0,263,358,621,0.4235,0.5765,1.0,0.5217,0.0
10811,2,1,3,13,6,False,False,1,0.54,0.5152,0.6,0.1343,265,373,638,0.4154,0.5846,1.0,0.5652,0.0
10812,2,1,3,14,6,False,False,2,0.5,0.4848,0.63,0.2537,240,311,551,0.4356,0.5644,1.0,0.6087,0.3333
10813,2,1,3,15,6,False,False,2,0.52,0.5,0.59,0.2836,275,330,605,0.4545,0.5455,1.0,0.6522,0.3333
10814,2,1,3,16,6,False,False,2,0.5,0.4848,0.63,0.2985,243,292,535,0.4542,0.5458,1.0,0.6957,0.3333
10815,2,1,3,17,6,False,False,1,0.48,0.4697,0.67,0.4179,238,305,543,0.4383,0.5617,1.0,0.7391,0.0
10816,2,1,3,18,6,False,False,2,0.44,0.4394,0.72,0.4627,102,239,341,0.2991,0.7009,1.0,0.7826,0.3333
10817,2,1,3,19,6,False,False,1,0.42,0.4242,0.71,0.4478,93,191,284,0.3275,0.6725,1.0,0.8261,0.0
10818,2,1,3,20,6,False,False,2,0.4,0.4091,0.71,0.3284,52,156,208,0.25,0.75,1.0,0.8696,0.3333
10819,2,1,3,21,6,False,False,2,0.4,0.4091,0.71,0.3284,36,107,143,0.2517,0.7483,1.0,0.913,0.3333
10820,2,1,3,22,6,False,False,2,0.38,0.3939,0.71,0.2537,40,116,156,0.2564,0.7436,1.0,0.9565,0.3333
10821,2,1,3,23,6,False,False,2,0.36,0.3333,0.76,0.2836,12,100,112,0.1071,0.8929,1.0,1.0,0.3333
10822,2,1,4,0,0,False,False,2,0.36,0.3333,0.76,0.2537,8,59,67,0.1194,0.8806,0.0,0.0,0.3333
10823,2,1,4,1,0,False,False,2,0.36,0.3485,0.76,0.1642,13,49,62,0.2097,0.7903,0.0,0.0435,0.3333
10824,2,1,4,2,0,False,False,2,0.36,0.3485,0.76,0.1642,20,61,81,0.2469,0.7531,0.0,0.087,0.3333
10825,2,1,4,3,0,False,False,2,0.34,0.3333,0.81,0.1343,4,21,25,0.16,0.84,0.0,0.1304,0.3333
10826,2,1,4,4,0,False,False,2,0.34,0.3485,0.81,0.0896,3,9,12,0.25,0.75,0.0,0.1739,0.3333
10827,2,1,4,5,0,False,False,2,0.34,0.3485,0.81,0.0896,8,10,18,0.4444,0.5556,0.0,0.2174,0.3333
10828,2,1,4,6,0,False,False,2,0.36,0.3485,0.76,0.1343,9,88,97,0.0928,0.9072,0.0,0.2609,0.3333
10829,2,1,4,7,0,False,False,2,0.36,0.3485,0.71,0.1343,29,55,84,0.3452,0.6548,0.0,0.3043,0.3333
10830,2,1,4,8,0,False,False,2,0.36,0.3636,0.76,0.0896,37,88,125,0.296,0.704,0.0,0.3478,0.3333
10831,2,1,4,9,0,False,False,2,0.36,0.3485,0.81,0.1343,102,173,275,0.3709,0.6291,0.0,0.3913,0.3333
10832,2,1,4,10,0,False,False,2,0.4,0.4091,0.71,0.1045,132,228,360,0.3667,0.6333,0.0,0.4348,0.3333
10833,2,1,4,11,0,False,False,2,0.4,0.4091,0.71,0.194,180,271,451,0.3991,0.6009,0.0,0.4783,0.3333
10834,2,1,4,12,0,False,False,2,0.42,0.4242,0.67,0.2239,187,258,445,0.4202,0.5798,0.0,0.5217,0.3333
10835,2,1,4,13,0,False,False,2,0.44,0.4394,0.62,0.194,190,274,464,0.4095,0.5905,0.0,0.5652,0.3333
10836,2,1,4,14,0,False,False,2,0.48,0.4697,0.55,0.2239,283,278,561,0.5045,0.4955,0.0,0.6087,0.3333
10837,2,1,4,15,0,False,False,1,0.5,0.4848,0.55,0.2537,295,278,573,0.5148,0.4852,0.0,0.6522,0.0
10838,2,1,4,16,0,False,False,1,0.52,0.5,0.52,0.2537,236,275,511,0.4618,0.5382,0.0,0.6957,0.0
10839,2,1,4,17,0,False,False,1,0.52,0.5,0.55,0.2836,232,323,555,0.418,0.582,0.0,0.7391,0.0
10840,2,1,4,18,0,False,False,1,0.52,0.5,0.52,0.2985,153,279,432,0.3542,0.6458,0.0,0.7826,0.0
10841,2,1,4,19,0,False,False,1,0.52,0.5,0.55,0.2239,110,236,346,0.3179,0.6821,0.0,0.8261,0.0
10842,2,1,4,20,0,False,False,2,0.5,0.4848,0.59,0.2239,66,166,232,0.2845,0.7155,0.0,0.8696,0.3333
10843,2,1,4,21,0,False,False,2,0.5,0.4848,0.59,0.1642,33,101,134,0.2463,0.7537,0.0,0.913,0.3333
10844,2,1,4,22,0,False,False,3,0.5,0.4848,0.63,0.1045,7,61,68,0.1029,0.8971,0.0,0.9565,0.6667
10845,2,1,4,23,0,False,False,3,0.46,0.4545,0.72,0.0,10,53,63,0.1587,0.8413,0.0,1.0,0.6667
10846,2,1,4,0,1,False,True,3,0.44,0.4394,0.82,0.1045,6,11,17,0.3529,0.6471,0.1667,0.0,0.6667
10847,2,1,4,1,1,False,True,3,0.42,0.4242,0.88,0.0896,0,5,5,0.0,1.0,0.1667,0.0435,0.6667
10848,2,1,4,2,1,False,True,3,0.44,0.4394,0.94,0.1343,2,3,5,0.4,0.6,0.1667,0.087,0.6667
10849,2,1,4,4,1,False,True,1,0.4,0.4091,0.76,0.4925,2,2,4,0.5,0.5,0.1667,0.1739,0.0
10850,2,1,4,5,1,False,True,1,0.4,0.4091,0.76,0.4925,2,22,24,0.0833,0.9167,0.1667,0.2174,0.0
10851,2,1,4,6,1,False,True,1,0.36,0.3182,0.71,0.4627,6,104,110,0.0545,0.9455,0.1667,0.2609,0.0
10852,2,1,4,7,1,False,True,1,0.34,0.303,0.66,0.3881,12,294,306,0.0392,0.9608,0.1667,0.3043,0.0
10853,2,1,4,8,1,False,True,1,0.36,0.3333,0.57,0.3284,36,553,589,0.0611,0.9389,0.1667,0.3478,0.0
10854,2,1,4,9,1,False,True,1,0.38,0.3939,0.54,0.3582,52,265,317,0.164,0.836,0.1667,0.3913,0.0
10855,2,1,4,10,1,False,True,1,0.4,0.4091,0.5,0.5224,85,119,204,0.4167,0.5833,0.1667,0.4348,0.0
10856,2,1,4,11,1,False,True,1,0.42,0.4242,0.47,0.4478,81,128,209,0.3876,0.6124,0.1667,0.4783,0.0
10857,2,1,4,12,1,False,True,1,0.44,0.4394,0.44,0.4478,100,181,281,0.3559,0.6441,0.1667,0.5217,0.0
10858,2,1,4,13,1,False,True,1,0.46,0.4545,0.36,0.2985,97,184,281,0.3452,0.6548,0.1667,0.5652,0.0
10859,2,1,4,14,1,False,True,1,0.46,0.4545,0.31,0.4179,127,141,268,0.4739,0.5261,0.1667,0.6087,0.0
10860,2,1,4,15,1,False,True,1,0.48,0.4697,0.33,0.4179,132,192,324,0.4074,0.5926,0.1667,0.6522,0.0
10861,2,1,4,16,1,False,True,1,0.5,0.4848,0.34,0.3284,104,291,395,0.2633,0.7367,0.1667,0.6957,0.0
10862,2,1,4,17,1,False,True,1,0.5,0.4848,0.29,0.2836,128,601,729,0.1756,0.8244,0.1667,0.7391,0.0
10863,2,1,4,18,1,False,True,1,0.5,0.4848,0.27,0.2537,75,543,618,0.1214,0.8786,0.1667,0.7826,0.0
10864,2,1,4,19,1,False,True,1,0.5,0.4848,0.27,0.2537,66,428,494,0.1336,0.8664,0.1667,0.8261,0.0
10865,2,1,4,20,1,False,True,1,0.46,0.4545,0.31,0.1642,48,281,329,0.1459,0.8541,0.1667,0.8696,0.0
10866,2,1,4,21,1,False,True,1,0.46,0.4545,0.28,0.1343,24,214,238,0.1008,0.8992,0.1667,0.913,0.0
10867,2,1,4,22,1,False,True,1,0.42,0.4242,0.44,0.194,17,106,123,0.1382,0.8618,0.1667,0.9565,0.0
10868,2,1,4,23,1,False,True,1,0.44,0.4394,0.35,0.1642,6,60,66,0.0909,0.9091,0.1667,1.0,0.0
10869,2,1,4,0,2,False,True,1,0.4,0.4091,0.43,0.1343,1,32,33,0.0303,0.9697,0.3333,0.0,0.0
10870,2,1,4,1,2,False,True,1,0.38,0.3939,0.46,0.2239,0,11,11,0.0,1.0,0.3333,0.0435,0.0
10871,2,1,4,2,2,False,True,1,0.36,0.3485,0.53,0.1642,0,5,5,0.0,1.0,0.3333,0.087,0.0
10872,2,1,4,3,2,False,True,1,0.38,0.3939,0.46,0.0,0,3,3,0.0,1.0,0.3333,0.1304,0.0
10873,2,1,4,4,2,False,True,1,0.32,0.3333,0.66,0.0896,0,1,1,0.0,1.0,0.3333,0.1739,0.0
10874,2,1,4,5,2,False,True,1,0.32,0.3333,0.66,0.0896,2,25,27,0.0741,0.9259,0.3333,0.2174,0.0
10875,2,1,4,6,2,False,True,1,0.3,0.3182,0.61,0.0896,2,98,100,0.02,0.98,0.3333,0.2609,0.0
10876,2,1,4,7,2,False,True,1,0.32,0.3333,0.66,0.0896,14,327,341,0.0411,0.9589,0.3333,0.3043,0.0
10877,2,1,4,8,2,False,True,1,0.34,0.3636,0.57,0.0,27,577,604,0.0447,0.9553,0.3333,0.3478,0.0
10878,2,1,4,9,2,False,True,1,0.42,0.4242,0.38,0.0896,54,354,408,0.1324,0.8676,0.3333,0.3913,0.0
10879,2,1,4,10,2,False,True,1,0.44,0.4394,0.33,0.0,77,142,219,0.3516,0.6484,0.3333,0.4348,0.0
10880,2,1,4,11,2,False,True,1,0.48,0.4697,0.23,0.0,91,167,258,0.3527,0.6473,0.3333,0.4783,0.0
10881,2,1,4,12,2,False,True,1,0.52,0.5,0.25,0.0,101,230,331,0.3051,0.6949,0.3333,0.5217,0.0
10882,2,1,4,13,2,False,True,1,0.56,0.5303,0.19,0.2537,120,225,345,0.3478,0.6522,0.3333,0.5652,0.0
10883,2,1,4,14,2,False,True,1,0.56,0.5303,0.21,0.2239,120,191,311,0.3859,0.6141,0.3333,0.6087,0.0
10884,2,1,4,15,2,False,True,1,0.6,0.5909,0.2,0.194,109,207,316,0.3449,0.6551,0.3333,0.6522,0.0
10885,2,1,4,16,2,False,True,1,0.62,0.6061,0.21,0.1642,145,340,485,0.299,0.701,0.3333,0.6957,0.0
10886,2,1,4,17,2,False,True,1,0.62,0.6061,0.17,0.194,123,634,757,0.1625,0.8375,0.3333,0.7391,0.0
10887,2,1,4,18,2,False,True,1,0.6,0.6061,0.26,0.1642,139,661,800,0.1737,0.8263,0.3333,0.7826,0.0
10888,2,1,4,19,2,False,True,1,0.56,0.5303,0.26,0.1045,98,460,558,0.1756,0.8244,0.3333,0.8261,0.0
10889,2,1,4,20,2,False,True,1,0.56,0.5303,0.24,0.1343,54,325,379,0.1425,0.8575,0.3333,0.8696,0.0
10890,2,1,4,21,2,False,True,1,0.54,0.5152,0.45,0.0,33,210,243,0.1358,0.8642,0.3333,0.913,0.0
10891,2,1,4,22,2,False,True,1,0.5,0.4848,0.51,0.0,25,133,158,0.1582,0.8418,0.3333,0.9565,0.0
10892,2,1,4,23,2,False,True,1,0.5,0.4848,0.59,0.0,13,66,79,0.1646,0.8354,0.3333,1.0,0.0
10893,2,1,4,0,3,False,True,1,0.48,0.4697,0.48,0.0,18,23,41,0.439,0.561,0.5,0.0,0.0
10894,2,1,4,1,3,False,True,1,0.46,0.4545,0.59,0.0,0,11,11,0.0,1.0,0.5,0.0435,0.0
10895,2,1,4,2,3,False,True,1,0.46,0.4545,0.51,0.0,0,5,5,0.0,1.0,0.5,0.087,0.0
10896,2,1,4,3,3,False,True,1,0.44,0.4394,0.58,0.0896,0,3,3,0.0,1.0,0.5,0.1304,0.0
10897,2,1,4,4,3,False,True,1,0.42,0.4242,0.67,0.0896,0,1,1,0.0,1.0,0.5,0.1739,0.0
10898,2,1,4,5,3,False,True,1,0.42,0.4242,0.67,0.0896,0,27,27,0.0,1.0,0.5,0.2174,0.0
10899,2,1,4,6,3,False,True,2,0.42,0.4242,0.58,0.0,6,120,126,0.0476,0.9524,0.5,0.2609,0.3333
10900,2,1,4,7,3,False,True,2,0.44,0.4394,0.62,0.0,12,354,366,0.0328,0.9672,0.5,0.3043,0.3333
10901,2,1,4,8,3,False,True,2,0.44,0.4394,0.72,0.1045,31,653,684,0.0453,0.9547,0.5,0.3478,0.3333
10902,2,1,4,9,3,False,True,2,0.48,0.4697,0.55,0.1343,47,316,363,0.1295,0.8705,0.5,0.3913,0.3333
10903,2,1,4,10,3,False,True,2,0.54,0.5152,0.45,0.1343,68,99,167,0.4072,0.5928,0.5,0.4348,0.3333
10904,2,1,4,11,3,False,True,2,0.6,0.6212,0.43,0.3582,61,152,213,0.2864,0.7136,0.5,0.4783,0.3333
10905,2,1,4,12,3,False,True,2,0.6,0.6212,0.46,0.4179,73,210,283,0.258,0.742,0.5,0.5217,0.3333
10906,2,1,4,13,3,False,True,2,0.6,0.6212,0.46,0.2537,70,181,251,0.2789,0.7211,0.5,0.5652,0.3333
10907,2,1,4,14,3,False,True,2,0.62,0.6212,0.46,0.194,82,176,258,0.3178,0.6822,0.5,0.6087,0.3333
10908,2,1,4,15,3,False,True,2,0.64,0.6212,0.44,0.2836,86,182,268,0.3209,0.6791,0.5,0.6522,0.3333
10909,2,1,4,16,3,False,True,2,0.64,0.6212,0.44,0.2836,86,304,390,0.2205,0.7795,0.5,0.6957,0.3333
10910,2,1,4,17,3,False,True,1,0.66,0.6212,0.41,0.2985,99,645,744,0.1331,0.8669,0.5,0.7391,0.0
10911,2,1,4,18,3,False,True,1,0.66,0.6212,0.41,0.2537,113,646,759,0.1489,0.8511,0.5,0.7826,0.0
10912,2,1,4,19,3,False,True,1,0.66,0.6212,0.39,0.2239,75,419,494,0.1518,0.8482,0.5,0.8261,0.0
10913,2,1,4,20,3,False,True,1,0.64,0.6212,0.27,0.2239,39,333,372,0.1048,0.8952,0.5,0.8696,0.0
10914,2,1,4,21,3,False,True,1,0.6,0.6061,0.23,0.3284,43,255,298,0.1443,0.8557,0.5,0.913,0.0
10915,2,1,4,22,3,False,True,1,0.56,0.5303,0.22,0.1642,30,151,181,0.1657,0.8343,0.5,0.9565,0.0
10916,2,1,4,23,3,False,True,1,0.52,0.5,0.23,0.4179,19,112,131,0.145,0.855,0.5,1.0,0.0
10917,2,1,4,0,4,False,True,1,0.52,0.5,0.23,0.4179,12,33,45,0.2667,0.7333,0.6667,0.0,0.0
10918,2,1,4,1,4,False,True,1,0.48,0.4697,0.27,0.3284,4,9,13,0.3077,0.6923,0.6667,0.0435,0.0
10919,2,1,4,2,4,False,True,1,0.46,0.4545,0.33,0.4478,7,11,18,0.3889,0.6111,0.6667,0.087,0.0
10920,2,1,4,3,4,False,True,1,0.42,0.4242,0.41,0.2985,0,5,5,0.0,1.0,0.6667,0.1304,0.0
10921,2,1,4,4,4,False,True,1,0.38,0.3939,0.43,0.2836,0,1,1,0.0,1.0,0.6667,0.1739,0.0
10922,2,1,4,5,4,False,True,1,0.38,0.3939,0.43,0.2836,1,28,29,0.0345,0.9655,0.6667,0.2174,0.0
10923,2,1,4,6,4,False,True,1,0.36,0.3333,0.46,0.3284,8,118,126,0.0635,0.9365,0.6667,0.2609,0.0
10924,2,1,4,7,4,False,True,1,0.34,0.3333,0.49,0.194,15,339,354,0.0424,0.9576,0.6667,0.3043,0.0
10925,2,1,4,8,4,False,True,1,0.36,0.3485,0.46,0.2239,28,610,638,0.0439,0.9561,0.6667,0.3478,0.0
10926,2,1,4,9,4,False,True,1,0.4,0.4091,0.37,0.2537,61,290,351,0.1738,0.8262,0.6667,0.3913,0.0
10927,2,1,4,10,4,False,True,1,0.42,0.4242,0.35,0.2836,88,158,246,0.3577,0.6423,0.6667,0.4348,0.0
10928,2,1,4,11,4,False,True,2,0.42,0.4242,0.38,0.2239,109,159,268,0.4067,0.5933,0.6667,0.4783,0.3333
10929,2,1,4,12,4,False,True,1,0.44,0.4394,0.33,0.0,66,210,276,0.2391,0.7609,0.6667,0.5217,0.0
10930,2,1,4,13,4,False,True,1,0.46,0.4545,0.31,0.0,89,202,291,0.3058,0.6942,0.6667,0.5652,0.0
10931,2,1,4,14,4,False,True,1,0.46,0.4545,0.33,0.1642,143,144,287,0.4983,0.5017,0.6667,0.6087,0.0
10932,2,1,4,15,4,False,True,1,0.5,0.4848,0.31,0.1045,98,171,269,0.3643,0.6357,0.6667,0.6522,0.0
10933,2,1,4,16,4,False,True,1,0.5,0.4848,0.31,0.194,84,318,402,0.209,0.791,0.6667,0.6957,0.0
10934,2,1,4,17,4,False,True,1,0.5,0.4848,0.31,0.1642,145,677,822,0.1764,0.8236,0.6667,0.7391,0.0
10935,2,1,4,18,4,False,True,1,0.5,0.4848,0.31,0.1045,80,618,698,0.1146,0.8854,0.6667,0.7826,0.0
10936,2,1,4,19,4,False,True,1,0.48,0.4697,0.31,0.2537,64,423,487,0.1314,0.8686,0.6667,0.8261,0.0
10937,2,1,4,20,4,False,True,1,0.44,0.4394,0.41,0.194,33,279,312,0.1058,0.8942,0.6667,0.8696,0.0
10938,2,1,4,21,4,False,True,1,0.42,0.4242,0.47,0.194,25,209,234,0.1068,0.8932,0.6667,0.913,0.0
10939,2,1,4,22,4,False,True,1,0.4,0.4091,0.47,0.194,20,129,149,0.1342,0.8658,0.6667,0.9565,0.0
10940,2,1,4,23,4,False,True,1,0.4,0.4091,0.5,0.1343,12,124,136,0.0882,0.9118,0.6667,1.0,0.0
10941,2,1,4,0,5,False,True,1,0.4,0.4091,0.43,0.0,12,49,61,0.1967,0.8033,0.8333,0.0,0.0
10942,2,1,4,1,5,False,True,1,0.36,0.3485,0.62,0.1343,10,28,38,0.2632,0.7368,0.8333,0.0435,0.0
10943,2,1,4,2,5,False,True,1,0.36,0.3333,0.5,0.3881,6,5,11,0.5455,0.4545,0.8333,0.087,0.0
10944,2,1,4,3,5,False,True,1,0.34,0.303,0.53,0.3284,3,5,8,0.375,0.625,0.8333,0.1304,0.0
10945,2,1,4,4,5,False,True,1,0.34,0.3182,0.49,0.2537,2,3,5,0.4,0.6,0.8333,0.1739,0.0
10946,2,1,4,5,5,False,True,1,0.32,0.303,0.53,0.3284,0,23,23,0.0,1.0,0.8333,0.2174,0.0
10947,2,1,4,6,5,False,True,1,0.3,0.2727,0.49,0.3881,0,80,80,0.0,1.0,0.8333,0.2609,0.0
10948,2,1,4,7,5,False,True,1,0.3,0.2879,0.49,0.2836,15,231,246,0.061,0.939,0.8333,0.3043,0.0
10949,2,1,4,8,5,False,True,1,0.3,0.2727,0.49,0.3284,19,489,508,0.0374,0.9626,0.8333,0.3478,0.0
10950,2,1,4,9,5,False,True,1,0.34,0.303,0.42,0.3284,58,318,376,0.1543,0.8457,0.8333,0.3913,0.0
10951,2,1,4,10,5,False,True,1,0.36,0.3333,0.4,0.3284,81,157,238,0.3403,0.6597,0.8333,0.4348,0.0
10952,2,1,4,11,5,False,True,1,0.4,0.4091,0.37,0.2985,112,179,291,0.3849,0.6151,0.8333,0.4783,0.0
10953,2,1,4,12,5,False,True,1,0.42,0.4242,0.35,0.2985,113,224,337,0.3353,0.6647,0.8333,0.5217,0.0
10954,2,1,4,13,5,False,True,1,0.44,0.4394,0.33,0.3284,173,238,411,0.4209,0.5791,0.8333,0.5652,0.0
10955,2,1,4,14,5,False,True,1,0.48,0.4697,0.29,0.3881,240,250,490,0.4898,0.5102,0.8333,0.6087,0.0
10956,2,1,4,15,5,False,True,1,0.5,0.4848,0.27,0.2836,218,319,537,0.406,0.594,0.8333,0.6522,0.0
10957,2,1,4,16,5,False,True,1,0.5,0.4848,0.22,0.4179,184,352,536,0.3433,0.6567,0.8333,0.6957,0.0
10958,2,1,4,17,5,False,True,1,0.52,0.5,0.23,0.4179,172,483,655,0.2626,0.7374,0.8333,0.7391,0.0
10959,2,1,4,18,5,False,True,1,0.5,0.4848,0.22,0.4627,104,380,484,0.2149,0.7851,0.8333,0.7826,0.0
10960,2,1,4,19,5,False,True,1,0.48,0.4697,0.23,0.2985,115,297,412,0.2791,0.7209,0.8333,0.8261,0.0
10961,2,1,4,20,5,False,True,1,0.46,0.4545,0.24,0.2836,61,191,252,0.2421,0.7579,0.8333,0.8696,0.0
10962,2,1,4,21,5,False,True,1,0.44,0.4394,0.26,0.1343,54,136,190,0.2842,0.7158,0.8333,0.913,0.0
10963,2,1,4,22,5,False,True,1,0.4,0.4091,0.35,0.2239,34,124,158,0.2152,0.7848,0.8333,0.9565,0.0
10964,2,1,4,23,5,False,True,1,0.42,0.4242,0.3,0.2836,21,92,113,0.1858,0.8142,0.8333,1.0,0.0
10965,2,1,4,0,6,False,False,1,0.42,0.4242,0.26,0.2985,9,85,94,0.0957,0.9043,1.0,0.0,0.0
10966,2,1,4,1,6,False,False,1,0.4,0.4091,0.28,0.2537,9,60,69,0.1304,0.8696,1.0,0.0435,0.0
10967,2,1,4,2,6,False,False,1,0.36,0.3333,0.29,0.3582,11,25,36,0.3056,0.6944,1.0,0.087,0.0
10968,2,1,4,3,6,False,False,1,0.36,0.3333,0.32,0.2537,7,21,28,0.25,0.75,1.0,0.1304,0.0
10969,2,1,4,4,6,False,False,1,0.32,0.3182,0.36,0.1642,3,4,7,0.4286,0.5714,1.0,0.1739,0.0
10970,2,1,4,5,6,False,False,1,0.32,0.3182,0.33,0.1642,0,2,2,0.0,1.0,1.0,0.2174,0.0
10971,2,1,4,6,6,False,False,1,0.32,0.3182,0.36,0.194,1,18,19,0.0526,0.9474,1.0,0.2609,0.0
10972,2,1,4,7,6,False,False,1,0.32,0.303,0.33,0.2836,14,40,54,0.2593,0.7407,1.0,0.3043,0.0
10973,2,1,4,8,6,False,False,1,0.34,0.3182,0.34,0.2537,29,94,123,0.2358,0.7642,1.0,0.3478,0.0
10974,2,1,4,9,6,False,False,1,0.4,0.4091,0.3,0.2537,103,173,276,0.3732,0.6268,1.0,0.3913,0.0
10975,2,1,4,10,6,False,False,1,0.42,0.4242,0.28,0.2537,187,176,363,0.5152,0.4848,1.0,0.4348,0.0
10976,2,1,4,11,6,False,False,1,0.44,0.4394,0.24,0.2985,251,244,495,0.5071,0.4929,1.0,0.4783,0.0
10977,2,1,4,12,6,False,False,1,0.46,0.4545,0.23,0.3881,320,270,590,0.5424,0.4576,1.0,0.5217,0.0
10978,2,1,4,13,6,False,False,1,0.5,0.4848,0.22,0.194,355,288,643,0.5521,0.4479,1.0,0.5652,0.0
10979,2,1,4,14,6,False,False,1,0.5,0.4848,0.22,0.2985,326,252,578,0.564,0.436,1.0,0.6087,0.0
10980,2,1,4,15,6,False,False,1,0.52,0.5,0.19,0.4179,321,305,626,0.5128,0.4872,1.0,0.6522,0.0
10981,2,1,4,16,6,False,False,1,0.54,0.5152,0.19,0.3881,354,261,615,0.5756,0.4244,1.0,0.6957,0.0
10982,2,1,4,17,6,False,False,1,0.54,0.5152,0.19,0.4179,299,268,567,0.5273,0.4727,1.0,0.7391,0.0
10983,2,1,4,18,6,False,False,1,0.54,0.5152,0.18,0.2985,227,290,517,0.4391,0.5609,1.0,0.7826,0.0
10984,2,1,4,19,6,False,False,1,0.54,0.5152,0.16,0.3284,170,243,413,0.4116,0.5884,1.0,0.8261,0.0
10985,2,1,4,20,6,False,False,1,0.5,0.4848,0.2,0.2239,73,135,208,0.351,0.649,1.0,0.8696,0.0
10986,2,1,4,21,6,False,False,1,0.5,0.4848,0.2,0.194,75,159,234,0.3205,0.6795,1.0,0.913,0.0
10987,2,1,4,22,6,False,False,1,0.48,0.4697,0.2,0.194,76,106,182,0.4176,0.5824,1.0,0.9565,0.0
10988,2,1,4,23,6,False,False,1,0.46,0.4545,0.23,0.2239,32,86,118,0.2712,0.7288,1.0,1.0,0.0
10989,2,1,4,0,0,False,False,1,0.44,0.4394,0.24,0.2239,21,64,85,0.2471,0.7529,0.0,0.0,0.0
10990,2,1,4,1,0,False,False,1,0.44,0.4394,0.24,0.2239,14,50,64,0.2188,0.7812,0.0,0.0435,0.0
10991,2,1,4,2,0,False,False,1,0.44,0.4394,0.24,0.2239,7,25,32,0.2188,0.7812,0.0,0.087,0.0
10992,2,1,4,3,0,False,False,1,0.42,0.4242,0.26,0.1343,8,18,26,0.3077,0.6923,0.0,0.1304,0.0
10993,2,1,4,4,0,False,False,1,0.4,0.4091,0.4,0.0,0,7,7,0.0,1.0,0.0,0.1739,0.0
10994,2,1,4,5,0,False,False,1,0.38,0.3939,0.46,0.0,4,8,12,0.3333,0.6667,0.0,0.2174,0.0
10995,2,1,4,6,0,False,False,1,0.36,0.3788,0.37,0.0,7,21,28,0.25,0.75,0.0,0.2609,0.0
10996,2,1,4,7,0,False,False,1,0.38,0.3939,0.27,0.1642,12,25,37,0.3243,0.6757,0.0,0.3043,0.0
10997,2,1,4,8,0,False,False,1,0.4,0.4091,0.3,0.194,19,65,84,0.2262,0.7738,0.0,0.3478,0.0
10998,2,1,4,9,0,False,False,1,0.44,0.4394,0.26,0.2239,71,108,179,0.3966,0.6034,0.0,0.3913,0.0
10999,2,1,4,10,0,False,False,1,0.5,0.4848,0.25,0.2239,113,186,299,0.3779,0.6221,0.0,0.4348,0.0
11000,2,1,4,11,0,False,False,1,0.5,0.4848,0.25,0.2836,195,209,404,0.4827,0.5173,0.0,0.4783,0.0
11001,2,1,4,12,0,False,False,1,0.54,0.5152,0.24,0.2537,198,259,457,0.4333,0.5667,0.0,0.5217,0.0
11002,2,1,4,13,0,False,False,1,0.58,0.5455,0.23,0.1642,229,254,483,0.4741,0.5259,0.0,0.5652,0.0
11003,2,1,4,14,0,False,False,1,0.6,0.5909,0.18,0.4478,254,249,503,0.505,0.495,0.0,0.6087,0.0
11004,2,1,4,15,0,False,False,1,0.62,0.6061,0.17,0.3582,260,226,486,0.535,0.465,0.0,0.6522,0.0
11005,2,1,4,16,0,False,False,1,0.64,0.6061,0.19,0.3284,232,244,476,0.4874,0.5126,0.0,0.6957,0.0
11006,2,1,4,17,0,False,False,1,0.62,0.6061,0.22,0.2985,185,226,411,0.4501,0.5499,0.0,0.7391,0.0
11007,2,1,4,18,0,False,False,1,0.62,0.6061,0.25,0.3284,151,159,310,0.4871,0.5129,0.0,0.7826,0.0
11008,2,1,4,19,0,False,False,1,0.6,0.6061,0.23,0.3881,89,187,276,0.3225,0.6775,0.0,0.8261,0.0
11009,2,1,4,20,0,False,False,1,0.56,0.5303,0.28,0.4179,65,146,211,0.3081,0.6919,0.0,0.8696,0.0
11010,2,1,4,21,0,False,False,1,0.52,0.5,0.34,0.2239,53,77,130,0.4077,0.5923,0.0,0.913,0.0
11011,2,1,4,22,0,False,False,1,0.5,0.4848,0.36,0.2239,33,85,118,0.2797,0.7203,0.0,0.9565,0.0
11012,2,1,4,23,0,False,False,1,0.5,0.4848,0.39,0.2537,10,41,51,0.1961,0.8039,0.0,1.0,0.0
